name,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
Halothane,-0.158771348,-0.056341738,-0.030009133,0.002420966,0.016625505,0.01899436,-0.346216642,-0.297964615,0.214521433,-0.028533938,0.11279013,0.006133267,-0.176153442,0.024265163,-0.064667741,-0.061097968,-0.212420326,-0.171356423,0.062746271,0.133295612,-0.046731669,0.170568375,-0.11210654,-0.176813864,-0.190762026,-0.071215105,-0.087091756,-2.990522405,0.127133404,-0.108466483,0.061965232,-0.053314662,0.378158965,0.071973513,0.2525685,-0.272758886,-0.032899037,0.011212621,0.006337413,0.038394474,-0.116713226,0.365841317,-0.616750781,0.186349201,-0.000231882,-0.187227778,0.488090185,-0.248723054,-0.198727376,0.112393259,0.12473413,0.001648224,0.052479829,-0.027778694,0.078446536,-0.032884559,0.17209757,-0.141294118,0.09447889,0.101558815,0.529427445,-0.65316971,-0.130566916,0.005785843,0.183425957,0.092819205,-0.115895975,0.081349701,-0.103467914,0.093858313,0.132047325,-0.077710707,0.080066035,0.368007894,-0.004265367,-0.02666133,0.017862836,0.171048293,-0.242543592,-1.031328302,-0.132683863,-0.33314352,-0.080192651,0.120739097,0.211557896,-0.045566987,0.037547406,0.035923217,-0.107164276,0.138134412,-0.0414583,0.37496946,0.220136652,0.008806968,-0.035927578,0.333364617,-0.081960825,0.035872858,0.03667394,0.084707012,-0.081194019,-0.182369383,-0.074265063,-0.515785791,-0.072829473,-0.031713866,-1.254027523,-0.101219365,0.518126876,0.107715793,0.208897538,0.138359214,0.184784293,0.187768563,0.090236618,-0.138432318,-0.042369914,-0.89031507,-0.550717321,0.193145601,0.052957092,0.030425572,0.006865807,-0.036880843,-0.013721709,0.095287769,-0.068305325,-0.364490326
Chloroprocaine,-0.036104853,-0.043140007,-0.284936537,0.082358241,0.077462437,-0.167921381,-0.278589401,0.292209597,0.116037617,-0.183478207,0.080297673,0.148484113,0.210114041,-0.071205097,-0.06993483,-0.087047842,-0.264083938,0.184932092,-0.040695658,-0.21793605,-0.065864735,0.126323603,-0.136013455,-0.196090117,-0.093218672,0.016671528,0.006618061,-1.838043488,0.073719148,-0.309948122,0.070931223,-0.023303185,0.059114786,0.158509287,0.099966426,-0.058204356,-0.077761535,-0.027871488,-0.026539188,0.227389732,-0.583980094,0.123146519,0.002064006,-0.349189998,0.101480594,-0.144927412,0.256301841,-0.102736561,-0.101281985,0.187929366,0.115463534,0.043202186,-0.100905837,-0.794339175,0.270429597,-0.09872523,0.067313098,-0.241929458,0.074095704,0.112420678,-0.158385026,-0.411286883,-0.048616808,0.068208426,-0.108927255,0.314211416,-0.064500518,0.140044111,-0.151691322,-0.012428213,-0.041565397,0.398372375,0.065934532,-0.176928635,0.089206494,-0.046979452,0.220006632,0.056353928,-0.076552195,-0.609063842,-0.01035102,0.088611982,-0.099968453,-0.260973097,-0.021939882,0.113641659,0.045403513,0.064712989,0.28512459,0.056264285,0.098074466,0.292326277,0.149729683,0.158440351,0.249649231,-0.546823321,-0.062935722,-0.0395438,-0.210981552,0.042191903,-0.127209293,-0.401819682,-0.058275689,0.143232032,0.003699808,-0.081243912,-0.685169744,-0.113450336,-0.201739473,-0.128811506,0.058166529,0.483552687,0.052474039,0.2098553,0.119074486,-0.078937698,0.201779937,1.414551278,0.699562907,-0.013494208,0.063507066,0.020732137,0.073158313,0.207028844,0.055913371,0.132162543,-0.005548028,-0.583730518
Terazosin,0.246622389,-0.126675158,0.024809857,0.031337932,0.049361659,-0.150307712,-0.031581796,0.062515264,0.289221545,-0.109347452,0.02999397,0.073653707,-0.001351965,-0.029771429,-0.007904353,0.139159521,0.15517301,0.261678307,-0.077079594,-0.350845014,-0.216152312,0.069869258,0.025621173,-0.034396054,-0.165600104,-0.014905427,0.043389668,-2.134512636,-0.170752728,-0.179888019,0.057725201,-0.027745905,0.321787777,0.060149944,0.236565327,-0.179417218,0.059394972,0.051969851,-0.011049921,0.043499972,-0.111543242,0.036114126,0.19508512,-0.013070595,0.047953806,-0.241773131,0.032158908,-0.154046877,0.314654724,-0.003520898,0.040092545,-0.050185621,-0.061957568,-0.648713575,0.09175888,0.018609246,0.141128518,-0.211327725,-0.100595708,0.015971432,0.169776473,-0.264782952,-0.117524673,0.097496504,0.083221023,0.044232165,0.128193424,0.05234325,-0.082890581,0.066015896,-0.163528076,0.192502106,0.042208212,-0.211650557,-0.108574901,-0.014130541,-0.048821074,0.199470166,-0.296197485,0.17320262,-0.087149652,0.04367216,-0.00403017,-0.226765215,0.225410318,-0.142217297,-0.192052649,-0.127556286,-0.036496866,0.165212517,-0.027159233,0.088205046,0.207393513,0.141864042,0.224999365,-0.30918003,-0.30909986,0.008111683,-0.008644607,-0.02949095,-0.380785952,-0.192592979,-0.036564916,0.307880278,0.001426749,-0.059834557,-0.233431369,0.007873403,-0.112512136,0.247913585,-0.161970056,0.155359053,0.194867327,0.182607603,-0.272087355,-0.071583679,-0.192270844,0.950381249,0.282916087,0.012317582,0.415701457,0.055866047,-0.024643302,0.081166194,-0.23241887,0.110092765,-0.070100529,-0.219696926
Ofloxacin,-0.175405691,-0.336182986,0.361124782,-0.007116947,-0.105116183,-0.274992967,-0.136866258,-0.34007116,0.337313364,0.161559733,0.20344434,0.025392817,-0.548884901,-0.032381011,0.170980456,-0.19631463,0.739061983,0.147024327,0.041291996,-0.012748882,-0.129855094,0.263479654,-0.416246964,-0.072543548,-0.310687221,-0.019738203,0.059893879,-2.574047424,0.098201216,-0.174339356,-0.075051929,0.000563959,-0.500614311,0.09641594,0.311982767,-0.161880306,0.205431179,0.015852782,0.055672972,0.125913562,0.305555245,-0.239985314,-0.489429707,0.169278282,-0.028128124,-0.090875179,-0.205003051,-0.107525225,0.177186735,0.034212177,0.01882612,0.022716757,0.006603713,-0.293947057,0.142081153,-0.112627062,-0.273862883,-0.007508603,0.867313976,0.14053244,0.251880922,-0.382133509,-0.117194942,-0.09789526,-0.225564473,-0.148654385,-0.103449385,0.132266245,0.105421352,0.161022293,-0.484754203,-0.043233709,0.142679564,0.103983677,-0.065713022,-0.11234802,-0.327795944,0.474622178,-0.66838141,0.703711027,-0.101816013,0.163278987,0.105246198,-0.273931527,0.109723041,0.191206167,0.049903408,0.364976292,-0.19779426,-0.014404832,-0.216380371,-0.041099625,0.378062212,-0.199188769,-0.04528675,0.221873938,-0.108670088,-0.185500703,-0.064973042,0.041307001,-0.247261799,-0.119749698,-0.2295938,-0.147405955,-0.073675993,-0.168162084,0.750122647,-0.213703984,0.248654915,0.163144834,-0.388043285,0.201964649,0.419801581,0.003415753,-0.096852737,0.020262413,0.057411619,-0.035886847,-0.245935006,0.451783418,-0.188986293,0.292394131,-0.164119486,-0.054463117,-0.16127966,0.070694751,-0.046010487,0.368907916
Itraconazole,-0.003673543,-0.217494621,0.181175483,-0.035150991,-0.046060826,-0.181165704,-0.228439892,-0.023590584,0.313164642,0.029102304,0.09083644,-0.147613136,0.118474085,0.002724197,-0.106053181,-0.094126912,0.102721393,0.039161482,0.03659785,0.062880831,-0.1411517,0.160801334,-0.310962428,-0.077307187,-0.209091298,-0.102426192,-0.144957677,-2.433341446,0.067866467,-0.032838854,-0.166350334,-0.182950344,0.042036628,-0.05220525,0.004392675,-0.057711017,0.022497384,-0.036936075,0.070873603,-0.035724956,0.527828739,-0.420558392,-0.160537436,0.11884396,-0.177087451,-0.245165082,-0.110768309,-0.099897216,0.141145847,0.015040085,0.100956766,0.057138284,-0.149856453,-0.336659097,0.3489493,0.273194619,-0.144550831,0.112377341,-0.174279788,-0.088031351,0.166838867,-0.469142744,0.00915273,-0.066148267,0.260566608,-0.105184242,-0.089388449,0.097977271,-0.113000048,0.079905312,-0.359110386,0.092230708,0.052171442,-0.021047828,-0.144484736,0.012054718,-0.049928446,0.372124729,-0.111358588,0.336866584,-0.024309622,-0.269595463,0.054901378,-0.646823568,0.166155308,0.032494057,-0.138190409,-0.059558941,0.09904482,0.100433486,-0.145818647,0.067005631,0.263473602,-0.134051446,0.14727138,0.065231565,-0.235524689,0.015305907,-0.230132237,-0.01497207,-0.085308647,-0.101114899,-0.079962053,0.166934369,-0.013344578,-0.003046468,0.113290025,-0.150201139,-0.123460695,0.251757626,-0.173560793,0.396430017,0.271312282,0.231982595,-0.100337314,-0.224697643,-0.000828329,0.466163772,0.09810886,0.151440361,0.095843176,0.136970122,0.056729407,-0.261917357,-0.1019619,0.15546763,-0.040153306,0.314206178
Procarbazine,-0.29062237,-0.160297961,0.25419351,0.082436045,0.00748107,0.006957654,-0.203817509,0.328460245,0.34051422,-0.117110058,0.037918573,0.053710539,-0.017856886,-0.069349034,-0.042404239,0.173479634,0.164174122,0.257541542,-0.000817233,-0.423329285,0.05127374,0.225671786,-0.009283508,0.113839473,-0.208859939,0.190410857,0.061538757,-1.87629013,0.130455233,-0.246897878,0.002015002,-0.017347018,-0.556983715,0.014660718,0.176984466,-0.107875956,-0.096085405,0.052413983,-0.036364078,-0.267916181,0.015808184,0.164210624,0.071472498,-0.132473401,0.099688006,-0.438317028,0.10512378,-0.03611751,0.224892304,0.021606659,0.09637079,0.005143203,-0.050628373,-0.562441107,0.221378498,-0.13171701,0.042022322,-0.003342337,-0.08930482,0.12395783,0.316422063,-0.228447398,0.053388261,-0.088004758,-0.021705154,-0.070329904,0.237277113,0.148405275,-0.03291406,-0.079713527,-0.345792741,0.141737098,0.069876975,0.07526337,0.005339718,-0.113090124,-0.044598016,0.115942408,-0.192149334,0.100709035,0.0359086,0.157811862,-0.030137532,0.011309318,0.176505889,0.016204084,-0.158075967,0.008686765,0.02599045,0.053565435,-0.000565463,0.272480198,0.097456556,0.098509514,0.089787007,-0.235780387,-0.423176336,0.045718818,-0.03326953,0.003662507,-0.049721349,0.261989984,0.068119344,0.106146544,-0.135296324,-0.151389664,-0.048859229,-0.319671894,-0.167623819,0.068901511,0.024796231,0.275473806,0.095364943,0.166224727,-0.028418436,-0.101685538,0.357006986,1.422557765,0.654829177,-0.369906281,0.049009501,0.09686861,0.098332467,0.176788562,-0.09596692,0.042414107,-0.166545535,0.228990924
Arsenic.trioxide,-0.001420321,0.203118462,-0.469217503,-0.000958079,0.011020738,0.189642709,-0.27301418,0.541886462,0.290442588,-0.047193461,0.072966422,-0.028959457,-0.064353054,-0.024059661,-0.048896479,-0.107861231,-0.573457685,-0.031562298,0.045430266,-0.020009554,-0.080957749,-0.275265159,0.061837311,-0.035007574,-0.556073525,-0.051848053,-0.031913275,-1.257601033,0.045706425,0.158180964,0.072633717,-0.026288869,-0.240768635,-0.020894611,0.39133939,-0.307791446,-0.025521304,0.017566298,-0.005737413,-0.030339981,0.108018609,0.015424993,0.22204842,-1.181667117,-0.026047061,0.252833011,0.034824546,0.125909313,-0.148858326,0.011310245,0.060277657,-0.023054221,0.045052828,0.082489599,-0.232090543,-0.011851121,0.027989813,0.086666672,-0.004364366,-0.223769322,-2.523701507,-0.346669578,-0.016403229,0.009847107,-0.053634142,0.078669799,-0.037604074,0.027687623,-0.053295578,-0.123010961,0.210749584,-0.104537976,-0.208731575,-0.038828537,0.006463066,0.035155063,0.55317494,-0.29831133,0.10917955,-0.467974133,-0.013041353,0.216061355,-0.000205644,0.161129703,0.058960017,-0.037552022,0.006849525,0.029192996,0.643376986,0.08927853,0.027435058,0.017105416,-0.178476465,-0.007062531,-0.468556545,-0.928337424,0.440910222,0.013387429,0.036578778,0.039967468,0.459659901,-0.089902724,0.210080876,-0.003909195,-0.048760506,-0.009070485,-0.953500033,0.185182744,-0.27522165,-0.4866889,0.283481925,-0.20866624,-0.210443057,0.070601432,0.147086716,-0.042410061,0.08040737,1.061631209,2.120960589,-0.140311554,-0.105354794,0.047823453,-0.021615045,-0.039289033,0.388135281,0.347780751,0.271933317,-0.756825686
Orphenadrine,-0.053780275,-0.088892586,-0.158175553,0.162990378,0.098058701,-0.159062533,-0.271227123,0.152729014,0.122647985,-0.099306704,0.018275656,0.066452216,0.241014673,-0.112482954,-0.07471101,0.035548488,-0.181256588,-0.005785899,0.049069639,-0.423055577,-0.14672765,0.055677237,-0.402855807,-0.134168527,-0.274929207,0.021157732,0.010022748,-2.032598359,0.1310699,-0.069179109,0.110059647,-0.028054758,-0.155970321,0.155905307,0.099421405,-0.275040542,0.014269106,-0.071573044,-0.050854919,0.023609635,-0.472058263,-0.104097741,-0.07545456,-0.211806585,0.085593172,-0.200805082,0.129485876,-0.06813052,-0.144636908,0.118295637,0.078317072,0.016745979,-0.28742125,-0.416392161,0.190215434,-0.032066318,0.070639155,0.014645519,0.029751369,0.127021568,0.038045046,-0.375347207,0.057027796,0.059394867,0.133086868,0.213982663,0.303520102,0.099009223,-0.051978219,-0.104175934,-0.140478322,0.256279284,0.03209142,-0.325390075,0.061675123,-0.093071759,0.004428867,0.260947493,-0.236616981,-0.602858369,-0.093067251,0.161086308,-0.041521885,-0.476138608,0.00088765,0.135230132,-0.00332271,0.119881856,0.144619785,0.435207005,-0.055406167,0.374447773,0.19596671,0.046335079,0.17086173,-0.39776692,-0.150115435,0.024826494,-0.063578539,0.001126144,-0.112367253,-0.508079315,-0.043972212,-0.029765198,-0.126867608,-0.096529418,-0.791900948,-0.002685983,-0.123321646,0.057274806,0.154044186,0.382164243,0.082907046,0.311931988,0.189132954,-0.014407099,0.125932429,1.077436609,0.445080892,0.154740853,0.036255321,0.04406155,0.040675434,0.157791436,-0.102282546,0.12165062,-0.031565598,-0.552304337
Phenobarbital,0.342572299,-0.169573484,0.514339412,-0.516961664,-0.077602183,-0.129624755,0.100532241,-0.187478897,0.300396326,-0.054329512,0.151650796,-0.023274439,-0.021702455,0.151922534,-0.13984028,-0.945531829,0.227135528,-0.277314244,-0.106679616,1.094824653,-0.311384606,0.146785335,-0.161057578,-0.232189434,-0.164001418,0.118309202,-0.019575875,-3.596480931,-0.411299234,-1.243637778,0.912465042,0.294932508,-1.191022594,0.708480409,0.330053066,-0.26684412,0.111513474,-0.214878389,0.032288176,-0.473912485,-0.330805974,-0.689849367,0.432615969,0.087718649,0.398326313,-0.159893537,0.341405596,1.16793082,-1.038851362,0.178290992,-0.142634183,-0.108138344,0.332278948,0.342761361,-0.319227981,-0.253746734,0.562427429,-0.426159945,-0.833283215,0.183849155,0.362694134,-0.832824641,-0.217457727,-0.434363762,-0.381210823,-0.031226159,-0.67123567,-0.027268483,-0.209683055,0.110086262,-0.153901079,0.324027754,0.192803016,-0.621214242,-0.189479948,0.107476344,-0.331940439,-1.331782109,0.083596315,-1.259390493,-0.032425025,0.487423235,0.100557822,0.071926935,0.826289906,0.426097246,0.020288733,0.31201009,-0.11260512,-0.118455787,-0.136563437,0.093502444,0.03128394,-0.258382711,-0.094742467,0.701466135,-0.225643771,-0.505414068,-0.126413439,-0.15999217,-0.113815741,-0.971857748,-0.146055643,0.210512151,0.16741015,0.268221354,-0.509964873,-0.312172989,-0.25077521,-0.27476876,-0.278266314,-0.058284138,0.240752392,-0.065349021,-0.95055227,-0.410805388,0.484560753,-1.487756315,-1.258687275,0.058002884,-0.257941377,-0.082912097,-0.171343089,-0.05800248,-0.025325735,0.598894837,-0.085376458,0.41711882
Idarubicin,-0.201337551,-0.169514524,-0.044079181,-0.014675968,-0.032961477,0.020388299,-0.126812109,0.162835449,0.235157009,0.028289278,0.091932785,0.052397451,-0.143929802,-0.056918524,-0.087084826,-0.020286925,-0.058970719,0.204780839,0.097964208,-0.215414064,-0.129109478,0.216144026,-0.074388908,-0.191062543,-0.159607128,0.046740393,-0.043324664,-2.167989861,0.106764329,-0.036832825,0.030933364,-0.079682907,-0.139236379,0.033638258,0.130972196,-0.078077036,0.024170134,-0.097256936,-0.051243447,-0.254855747,0.355552793,0.015478155,-0.003955673,-0.059557141,-0.025054648,-0.193766294,0.066596756,-0.30860079,0.067367905,0.079474188,0.056714563,0.088689337,-0.162088172,-0.590504321,0.103624973,-0.011397971,0.13821519,-0.101605232,-0.079526777,0.056802909,0.142600171,-0.368611527,-0.130811089,-0.050000773,0.038172752,-0.091824286,-0.05011594,-0.043449046,-0.06064604,0.058925445,-0.257655163,0.275235062,0.103485327,0.333057822,0.09119187,-0.085097689,0.09620134,0.378247402,-0.15459078,-0.522490362,-0.091226533,-0.10488264,-0.078887825,-0.309304916,0.250870078,0.050139279,-0.174772076,0.097490065,-0.070676574,0.03537364,-0.143184665,0.334207028,0.196868033,0.010300541,0.250463547,-0.298763828,-0.212774828,-0.070445285,-0.015140385,0.097534024,-0.003278981,-0.050304135,0.015848776,0.147501225,-0.044621108,0.126432477,-0.45890828,-0.21859279,-0.17346804,0.114367094,-0.012592505,0.346333376,0.254613925,0.338780324,-0.09006558,-0.141419116,0.440586269,0.799730718,0.2348496,-0.117489889,-0.032349226,0.03134305,0.139374988,0.035952765,0.004672874,-0.022820278,-0.054629767,0.309650524
Ifosfamide,-0.161594581,0.026908128,0.122388653,-0.125144777,0.035677541,0.023131659,-0.260569631,-0.131802842,0.365603754,-0.103633117,0.136121374,-0.042293114,0.028673507,0.081134064,-0.223726778,0.281067247,0.046627725,0.024624426,-0.017170284,-0.096477181,-0.21304495,0.308929774,-0.059574876,0.075794014,-0.130823425,-0.009367104,0.057247575,-2.874124329,0.117953103,-0.048452762,-0.020805437,-0.154572811,-0.20640528,-0.029178564,0.169310468,-0.176627421,-0.213312657,0.234428247,0.048730537,-0.471464046,0.294527463,0.529690057,-0.277213987,0.113538359,0.008043541,-0.309856646,0.032677889,-0.043916286,0.21503279,0.099378644,0.018867146,0.06416041,-0.155199077,-0.140300422,0.201917493,0.06689494,0.053598752,-0.143602778,-0.022256388,0.148668627,0.464495669,-0.4728149,0.048631092,-0.027752059,0.201030905,-0.10874899,-0.290351444,-0.130955474,-0.129643633,0.047605658,-0.364637146,0.035497656,0.211413498,0.107601102,0.173104735,-0.116166366,-0.108715148,0.228840987,-0.022483337,-0.102224421,-0.018079841,-0.700469899,-0.074864435,-0.22797603,0.196083539,-0.015659829,-0.059549946,0.122264565,-0.149088841,-0.094297151,-0.064748054,0.259366505,0.196557514,0.21318592,0.053192471,0.583329881,-0.241920675,-0.086181447,-0.087025364,0.165428041,0.029089396,-0.171291658,-0.022054686,-0.034696426,0.076562778,0.036273442,-0.258511981,-0.135473241,-0.088072696,0.328686487,0.116555412,0.271660871,0.339319251,0.158049835,-0.043387115,-0.277109291,0.063542431,-0.675764456,-0.567337668,0.32910822,-0.316274093,-0.010020546,0.092549347,0.045015036,-0.097280908,0.11498578,-0.012705059,0.502948
Propafenone,-0.198795844,-0.076976567,0.299559697,-0.028037151,0.04627746,-0.24996604,-0.030530394,0.10441342,0.341070105,0.145954478,-0.15513686,-0.054471754,-0.485957716,0.20772837,-0.204966986,-0.277828042,0.452948032,-0.040333002,-0.031904104,-0.264146874,-0.061182314,0.11634089,-0.34389424,0.088525331,-0.265666247,-0.014972871,0.098540151,-2.088134274,0.122335509,-0.175520236,0.125739865,-0.090269414,0.122847808,0.073813511,0.043749689,-0.208017667,0.003038509,-0.107381326,-0.176669119,0.146321605,-0.785797166,0.025607988,-0.13370417,0.140947164,0.02249673,-0.22577535,-0.019134692,-0.198764658,0.132549473,-0.058472489,0.098428112,0.071878554,-0.20270616,-0.526212171,0.024436612,-0.04734503,0.005775403,-0.150758844,0.660050084,0.184209324,0.235548848,-0.267249312,-0.024409327,-0.022933155,-0.084743743,-0.116163417,-0.035792636,-0.099409424,0.040250999,0.058239791,-0.130119819,0.11596955,-0.016558566,-0.017950812,0.130856897,-0.293547238,-0.382558838,0.33445837,-0.169320541,0.542971523,-0.076494297,0.008156626,0.042197367,-0.602767642,0.037888617,-0.18962347,-0.396340654,0.064253929,-0.071886563,0.253376471,-0.014369646,-0.031142963,0.302682794,0.075933587,0.077398144,0.054802932,-0.351025561,-0.137377499,0.069524481,0.046061543,-0.33474646,-0.027478485,-0.273786529,-0.131590418,-0.11972392,0.01904469,0.872382137,0.028450386,-0.164065727,0.087039392,-0.407291883,0.178462053,0.342005244,-0.018814067,-0.071440839,0.00873198,0.132358835,1.079425796,0.344800414,0.283139445,0.197921837,-0.072538068,0.146588333,0.127811733,-0.268980601,0.215406654,0.024182415,0.222938821
Naloxone,-0.155183432,0.023004077,0.089711256,0.022964413,0.088690104,-0.186616788,-0.091981204,-0.238770933,0.236400627,-0.050884652,0.299812072,-0.126959922,-0.204195062,0.117990492,-0.035115237,0.257773779,-0.226046343,-0.062714806,0.166011356,0.276226392,-0.192948857,0.247487702,-0.290846481,-0.125239574,-0.236130172,-0.100390555,0.012420951,-3.057572707,0.154717834,-0.125989757,0.098706239,-0.156294012,0.632439385,-0.126639718,0.170753021,-0.115030101,0.059503657,-0.001625943,0.114678625,0.200345705,-0.337609042,0.492539494,-0.359375474,0.184307758,0.07064345,-0.336978071,0.287997212,-0.09616193,0.157841764,-0.048618062,0.2544512,0.023041759,-0.049668366,-0.125865093,0.276106205,0.020855676,0.136010422,-0.178972964,-0.194124167,0.08570742,0.386532465,-0.707110342,-0.133335119,-0.084477519,-0.218587312,-0.166447806,0.264812427,0.006718206,-0.220461784,0.091290768,0.102828729,0.277329729,0.114892842,-0.261155106,0.152790965,0.050092813,-0.104238301,-0.161530803,-0.263806813,-0.266298916,-0.206177009,0.093570296,0.00229129,0.499834532,-0.044993374,0.073954473,0.082332342,-0.02507748,-0.069272699,0.213535608,-0.14763356,0.18648698,0.205656072,0.101292701,0.076764337,0.351482644,-0.195564222,0.205122379,0.151623408,0.225060172,-0.026982361,0.276766077,-0.217595642,-0.08935984,-0.201055184,-0.017307465,-0.707346617,-0.154971352,0.535100969,0.337841461,-0.049371073,0.083611184,0.296056498,0.069459931,0.065784047,-0.223061311,0.127138445,-0.974123727,-0.616375614,0.585599216,0.141504801,0.114794278,0.019000298,-0.096206391,-0.216705701,0.169248773,-0.016519343,-0.156692268
